Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_PCoA_Axis1,Microbial_Species_Richness,Microbial_Evenness,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4_l_min_m2,FishBiom_g_m2
id_406,144,2016,2016-July,3.38,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5461169535433805,10.009165818304558
id_407,144,2016,2016-May,3.89,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5461169535433805,10.009165818304558
id_408,144,2016,2016-January,3.45,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5461169535433805,10.009165818304558
id_409,145,2016,2016-July,2.59,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33564410129021016,5.736691663839197
id_410,145,2016,2016-May,4.06,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33564410129021016,5.736691663839197
id_411,145,2016,2016-January,3.68,0.62,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33564410129021016,5.736691663839197
id_412,146,2016,2016-July,2.74,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3885566521673948,6.835195208695802
id_413,146,2016,2016-May,3.73,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3885566521673948,6.835195208695802
id_414,146,2016,2016-January,2.79,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3885566521673948,6.835195208695802
id_415,147,2016,2016-July,3.4,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6355831498435719,11.358254274235296
id_416,147,2016,2016-May,4.12,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6355831498435719,11.358254274235296
id_417,147,2016,2016-January,3.34,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6355831498435719,11.358254274235296
id_418,148,2016,2016-July,3.81,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.90999999999997,1131.1499999999999,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8395447058221193,14.73583260655936
id_419,148,2016,2016-May,4,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.90999999999997,1131.1499999999999,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8395447058221193,14.73583260655936
id_420,148,2016,2016-January,3.42,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.90999999999997,1131.1499999999999,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8395447058221193,14.73583260655936
id_421,149,2016,2016-July,3.58,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.48999999999995,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6208772745357855,10.870546960417064
id_422,149,2016,2016-May,4.09,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.48999999999995,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6208772745357855,10.870546960417064
id_423,149,2016,2016-January,3.4,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.48999999999995,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6208772745357855,10.870546960417064
id_424,150,2016,2016-July,2.76,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26862690217712143,4.584488921024216
id_425,150,2016,2016-May,4.17,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26862690217712143,4.584488921024216
id_426,150,2016,2016-January,4.12,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26862690217712143,4.584488921024216
id_427,151,2016,2016-July,3.98,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98000000000002,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9572331840075712,32.56642112987649
id_428,151,2016,2016-May,3.91,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98000000000002,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9572331840075712,32.56642112987649
id_429,151,2016,2016-January,3.39,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98000000000002,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9572331840075712,32.56642112987649
id_430,152,2016,2016-July,3.42,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6213317344903184,10.934936069757683
id_431,152,2016,2016-May,3.92,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6213317344903184,10.934936069757683
id_432,152,2016,2016-January,3.58,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6213317344903184,10.934936069757683
id_433,153,2016,2016-July,3.77,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7275058897143593,13.110635351999992
id_434,153,2016,2016-May,3.88,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7275058897143593,13.110635351999992
id_435,153,2016,2016-January,3.64,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7275058897143593,13.110635351999992
id_436,154,2016,2016-July,2.48,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.4797321,-149.8365316,368.44,589.72,959.9499999999999,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6455833820468705,11.320927643696995
id_437,154,2016,2016-January,3.44,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.4797321,-149.8365316,368.44,589.72,959.9499999999999,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6455833820468705,11.320927643696995
id_438,155,2016,2016-July,3.27,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.6699999999998,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3418965938498577,6.161095722427396
id_439,155,2016,2016-May,3.95,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.6699999999998,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3418965938498577,6.161095722427396
id_440,155,2016,2016-January,3.3,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.6699999999998,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3418965938498577,6.161095722427396
id_441,156,2016,2016-May,4.12,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21759755296001945,3.9043761222379416
id_442,156,2016,2016-January,3.28,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21759755296001945,3.9043761222379416
id_443,157,2016,2016-July,2.67,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5134614110019186,8.992335533939153
id_444,157,2016,2016-May,4.01,0.65,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5134614110019186,8.992335533939153
id_445,157,2016,2016-January,3.56,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5134614110019186,8.992335533939153
id_446,158,2016,2016-July,3.07,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.3199999999999,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5392530454568145,9.551466541267668
id_447,158,2016,2016-May,4.72,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.3199999999999,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5392530454568145,9.551466541267668
id_448,158,2016,2016-January,3.55,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.3199999999999,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5392530454568145,9.551466541267668
id_449,159,2016,2016-July,3.43,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352305349568436,6.40406125981057
id_450,159,2016,2016-May,4.73,0.72,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352305349568436,6.40406125981057
id_451,159,2016,2016-January,3.98,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352305349568436,6.40406125981057
id_452,160,2016,2016-July,3.36,0.27,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43667793066758687,7.283292343899113
id_453,160,2016,2016-May,2.24,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43667793066758687,7.283292343899113
id_454,160,2016,2016-January,2.95,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43667793066758687,7.283292343899113
id_455,161,2016,2016-July,3.45,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39955326665887086,6.904335109604686
id_456,161,2016,2016-May,2.95,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39955326665887086,6.904335109604686
id_457,161,2016,2016-January,3.49,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39955326665887086,6.904335109604686
id_458,162,2016,2016-July,4.2,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3403520490708625,6.136148119279059
id_459,162,2016,2016-May,3.4,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3403520490708625,6.136148119279059
id_460,162,2016,2016-January,3.91,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3403520490708625,6.136148119279059
id_461,163,2016,2016-July,3.06,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.4599999999999,32.28,927.3399999999999,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18703486489540788,3.23267107485741
id_462,163,2016,2016-May,3.86,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.4599999999999,32.28,927.3399999999999,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18703486489540788,3.23267107485741
id_463,163,2016,2016-January,2.71,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.4599999999999,32.28,927.3399999999999,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18703486489540788,3.23267107485741
id_464,164,2016,2016-July,3.08,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2636746428797341,4.746216885048158
id_465,164,2016,2016-May,3.02,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2636746428797341,4.746216885048158
id_466,164,2016,2016-January,2.72,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2636746428797341,4.746216885048158
id_467,165,2016,2016-July,3.56,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.1800000000001,78.94000000000001,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18421041342350705,3.248558860979505
id_468,165,2016,2016-May,3.32,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.1800000000001,78.94000000000001,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18421041342350705,3.248558860979505
id_469,165,2016,2016-January,3.08,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.1800000000001,78.94000000000001,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18421041342350705,3.248558860979505
id_470,166,2016,2016-July,3.96,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.96999999999997,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36050632360468665,6.309189686097089
id_471,166,2016,2016-May,3.72,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.96999999999997,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36050632360468665,6.309189686097089
id_472,166,2016,2016-January,3.2,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.96999999999997,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36050632360468665,6.309189686097089
id_473,167,2016,2016-July,3.82,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.23999999999998,441.47999999999996,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44406442250006,8.000077941282921
id_474,167,2016,2016-May,3.33,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.23999999999998,441.47999999999996,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44406442250006,8.000077941282921
id_475,167,2016,2016-January,3.21,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.23999999999998,441.47999999999996,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44406442250006,8.000077941282921
id_476,168,2016,2016-July,4.68,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4711057999493915,8.53099852963024
id_477,168,2016,2016-May,3.48,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4711057999493915,8.53099852963024
id_478,168,2016,2016-January,3.34,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4711057999493915,8.53099852963024
id_479,169,2016,2016-July,4.53,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0999116545218481,19.714642067754863
id_480,169,2016,2016-May,3.79,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0999116545218481,19.714642067754863
id_481,169,2016,2016-January,3.55,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0999116545218481,19.714642067754863
id_482,170,2016,2016-July,4.38,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.47682031,-149.7950122,332,404.96999999999997,360.96999999999997,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4930549933042308,8.970492996194652
id_483,170,2016,2016-May,3.67,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.47682031,-149.7950122,332,404.96999999999997,360.96999999999997,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4930549933042308,8.970492996194652
id_484,170,2016,2016-January,3.13,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47682031,-149.7950122,332,404.96999999999997,360.96999999999997,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4930549933042308,8.970492996194652
id_485,171,2016,2016-July,3.97,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.47496934,-149.7901163,320.84000000000003,447.40999999999997,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44802094002578036,7.779488455262452
id_486,171,2016,2016-May,3.35,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.47496934,-149.7901163,320.84000000000003,447.40999999999997,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44802094002578036,7.779488455262452
id_487,171,2016,2016-January,3.28,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47496934,-149.7901163,320.84000000000003,447.40999999999997,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44802094002578036,7.779488455262452
id_488,172,2016,2016-July,4.47,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.4804404,-149.799661,700.15,53.220000000000006,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37860389090977264,6.918186086979749
id_489,172,2016,2016-May,4.31,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.4804404,-149.799661,700.15,53.220000000000006,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37860389090977264,6.918186086979749
